SUID	abundance	AverageShortestPathLength	BetweennessCentrality	class	ClosenessCentrality	ClusteringCoefficient	degree	Eccentricity	family	genus	isafeature	IsSingleNode	kingdom	Label	lineage	name	negdegree	NeighborhoodConnectivity	NumberOfDirectedEdges	NumberOfUndirectedEdges	order	oriID	PartnerOfMultiEdgedNodePairs	phylum	posdegree	Radiality	samplecount	selected	SelfLoops	shared.name	species	Stress	taxon	TopologicalCoefficient	unknowndegree
1721	145.445.646.129.479	200.258.732	0.00039783	Gammaproteobacteria	0.49935401	0.49047619	21	3	none	none	no	FALSE	Bacteria	Xanthomonadales	Bacteria--Proteobacteria--Gammaproteobacteria--Xanthomonadales	Xanthomonadales	2	11.523.809.524	21	0	Xanthomonadales	Xanthomonadales	0	Proteobacteria	19	0.74935317	101	FALSE	0	Xanthomonadales	none	30930	Xanthomonadales	0.15365079	0
855	135.233.476.531.005	200.258.732	0.00039455	Gammaproteobacteria	0.49935401	0.5047619	21	3	Xanthomonadaceae	none	no	FALSE	Bacteria	Xanthomonadaceae	Bacteria--Proteobacteria--Gammaproteobacteria--Xanthomonadales--Xanthomonadaceae	Xanthomonadaceae	2	11.995.238.095	21	0	Xanthomonadales	Xanthomonadaceae	0	Proteobacteria	19	0.74935317	97	FALSE	0	Xanthomonadaceae	none	33204	Xanthomonadaceae	0.15993651	0
479	0.0797842909511472	190.556.274	0.00038959	Alphaproteobacteria	0.52477936	0.40396446	77	3	Acetobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo4927	Bacteria--Proteobacteria--Alphaproteobacteria--Rhodospirillales--Acetobacteraceae--OTU_BV5denovo4927	OTU-BV5denovo4927	77	17.719.480.519	77	0	Rhodospirillales	OTU-BV5denovo4927	0	Proteobacteria	0	0.77360931	21	FALSE	0	OTU-BV5denovo4927	none	12558	OTU_BV5denovo4927	0.23042237	0
1751	230.663.982.560.491	184.734.799	0.00038892	Oomycetes	0.54131653	0.08088335	122	3	Peronosporaceae	Hyaloperonospora	no	FALSE	Chromalveolata	Hyaloperonospora praecox	Chromalveolata--Stramenopiles--Oomycetes--Peronosporales--Peronosporaceae--Hyaloperonospora--Hyaloperonospora praecox	Hyaloperonospora praecox	122	17.379.508.197	122	0	Peronosporales	Hyaloperonospora praecox	0	Stramenopiles	0	0.788163	80	FALSE	0	Hyaloperonospora praecox	Hyaloperonospora praecox	69096	Hyaloperonospora praecox	0.22771416	0
453	230.663.982.560.491	184.734.799	0.00038892	Oomycetes	0.54131653	0.08088335	122	3	Peronosporaceae	Hyaloperonospora	no	FALSE	Chromalveolata	Hyaloperonospora	Chromalveolata--Stramenopiles--Oomycetes--Peronosporales--Peronosporaceae--Hyaloperonospora	Hyaloperonospora	122	17.379.508.197	122	0	Peronosporales	Hyaloperonospora	0	Stramenopiles	0	0.788163	80	FALSE	0	Hyaloperonospora	none	69096	Hyaloperonospora	0.22771416	0
122	230.663.982.560.491	184.734.799	0.00038892	Oomycetes	0.54131653	0.08088335	122	3	none	none	no	FALSE	Chromalveolata	Peronosporales	Chromalveolata--Stramenopiles--Oomycetes--Peronosporales	Peronosporales	122	17.379.508.197	122	0	Peronosporales	Peronosporales	0	Stramenopiles	0	0.788163	80	FALSE	0	Peronosporales	none	69096	Peronosporales	0.22771416	0
77	230.663.982.560.491	184.734.799	0.00038892	Oomycetes	0.54131653	0.08088335	122	3	Peronosporaceae	none	no	FALSE	Chromalveolata	Peronosporaceae	Chromalveolata--Stramenopiles--Oomycetes--Peronosporales--Peronosporaceae	Peronosporaceae	122	17.379.508.197	122	0	Peronosporales	Peronosporaceae	0	Stramenopiles	0	0.788163	80	FALSE	0	Peronosporaceae	none	69096	Peronosporaceae	0.22771416	0
706	0.133530123270619	183.958.603	0.00038806	Alphaproteobacteria	0.54360056	0.14128009	131	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo34051	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--OTU_BV5denovo34051	OTU-BV5denovo34051	131	16.122.900.763	131	0	Rhizobiales	OTU-BV5denovo34051	0	Proteobacteria	0	0.79010349	28	FALSE	0	OTU-BV5denovo34051	none	20894	OTU_BV5denovo34051	0.21048173	0
252	0.160664905079045	183.958.603	0.00038638	none	0.54360056	0.07668456	130	3	none	none	no	FALSE	Fungi	OTU-FITS2denovo300483	Fungi--OTU_FITS2denovo300483	OTU-FITS2denovo300483	130	16.965.384.615	130	0	none	OTU-FITS2denovo300483	0	none	0	0.79010349	37	FALSE	0	OTU-FITS2denovo300483	none	59162	OTU_FITS2denovo300483	0.22119146	0
345	0.214323669847976	183.570.505	0.00038519	Alphaproteobacteria	0.54474982	0.16444826	137	3	Rhizobiaceae	none	no	FALSE	Bacteria	OTU-BV5denovo563228	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Rhizobiaceae--OTU_BV5denovo563228	OTU-BV5denovo563228	129	1.507.080.292	137	0	Rhizobiales	OTU-BV5denovo563228	0	Proteobacteria	8	0.79107374	37	FALSE	0	OTU-BV5denovo563228	none	20850	OTU_BV5denovo563228	0.19752035	0
170	0	186.934.023	0.00038384	Alphaproteobacteria	0.5349481	0.12391831	108	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo36155	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--OTU_BV5denovo36155	OTU-BV5denovo36155	108	13.832.407.407	108	0	Rhizobiales	OTU-BV5denovo36155	0	Proteobacteria	0	0.78266494	0	FALSE	0	OTU-BV5denovo36155	none	21728	OTU_BV5denovo36155	0.18057973	0
276	0.121817335123824	184.864.166	0.00038069	Tremellomycetes	0.54093772	0.08063441	123	3	none	none	no	FALSE	Fungi	Cystofilobasidiales	Fungi--Basidiomycota--Tremellomycetes--Cystofilobasidiales	Cystofilobasidiales	123	15.040.650.407	123	0	Cystofilobasidiales	Cystofilobasidiales	0	Basidiomycota	0	0.78783959	22	FALSE	0	Cystofilobasidiales	none	28126	Cystofilobasidiales	0.19609714	0
167	0.121817335123824	184.864.166	0.00038069	Tremellomycetes	0.54093772	0.08063441	123	3	Cystofilobasidiaceae	none	no	FALSE	Fungi	Cystofilobasidiaceae	Fungi--Basidiomycota--Tremellomycetes--Cystofilobasidiales--Cystofilobasidiaceae	Cystofilobasidiaceae	123	15.040.650.407	123	0	Cystofilobasidiales	Cystofilobasidiaceae	0	Basidiomycota	0	0.78783959	22	FALSE	0	Cystofilobasidiaceae	none	28126	Cystofilobasidiaceae	0.19609714	0
292	0.0966159134822279	184.864.166	0.00037757	none	0.54093772	0.08796481	123	3	none	none	no	FALSE	Unclassified	OTU-BV5denovo428933	Unclassified--OTU_BV5denovo428933	OTU-BV5denovo428933	123	17.527.642.276	123	0	none	OTU-BV5denovo428933	0	none	0	0.78783959	33	FALSE	0	OTU-BV5denovo428933	none	58142	OTU_BV5denovo428933	0.23055199	0
262	0.0865941437202305	185.510.996	0.00037491	Alphaproteobacteria	0.5390516	0.09470261	122	3	Hyphomicrobiaceae	Rhodoplanes	no	FALSE	Bacteria	Rhodoplanes	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Hyphomicrobiaceae--Rhodoplanes	Rhodoplanes	122	14.206.557.377	122	0	Rhizobiales	Rhodoplanes	0	Proteobacteria	0	0.78622251	23	FALSE	0	Rhodoplanes	none	20460	Rhodoplanes	0.18619341	0
538	0.100464513387487	187.968.952	0.00037402	Alphaproteobacteria	0.53200275	0.1859878	98	3	Hyphomicrobiaceae	Devosia	no	FALSE	Bacteria	OTU-BV5denovo4584	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Hyphomicrobiaceae--Devosia--OTU_BV5denovo4584	OTU-BV5denovo4584	98	16.695.918.367	98	0	Rhizobiales	OTU-BV5denovo4584	0	Proteobacteria	0	0.78007762	24	FALSE	0	OTU-BV5denovo4584	none	18174	OTU_BV5denovo4584	0.21739477	0
533	0.324927100151441	189.003.881	0.00037219	Alphaproteobacteria	0.52908966	0.41473159	90	3	Erythrobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo71139	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--Erythrobacteraceae--OTU_BV5denovo71139	OTU-BV5denovo71139	59	14.577.777.778	90	0	Sphingomonadales	OTU-BV5denovo71139	0	Proteobacteria	31	0.7774903	45	FALSE	0	OTU-BV5denovo71139	none	18248	OTU_BV5denovo71139	0.18981481	0
765	0	191.461.837	0.00037189	Alphaproteobacteria	0.5222973	0.37910798	72	3	Erythrobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo3817	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--Erythrobacteraceae--OTU_BV5denovo3817	OTU-BV5denovo3817	72	16.493.055.556	72	0	Sphingomonadales	OTU-BV5denovo3817	0	Proteobacteria	0	0.77134541	0	FALSE	0	OTU-BV5denovo3817	none	5464	OTU_BV5denovo3817	0.21503332	0
175	0.144111077405755	186.287.193	0.00037026	Sordariomycetes	0.53680556	0.22914033	113	3	Nectriaceae	Fusarium	no	FALSE	Fungi	OTU-FITS2denovo10792	Fungi--Ascomycota--Sordariomycetes--Hypocreales--Nectriaceae--Fusarium--Fusarium tricinctum--OTU_FITS2denovo10792	OTU-FITS2denovo10792	106	15.745.132.743	113	0	Hypocreales	OTU-FITS2denovo10792	0	Ascomycota	7	0.78428202	24	FALSE	0	OTU-FITS2denovo10792	Fusarium tricinctum	21518	OTU_FITS2denovo10792	0.20555004	0
182	0.249183992016479	183.570.505	0.00036959	Actinobacteria	0.54474982	0.30961733	134	3	Nocardioidaceae	Nocardioides	no	FALSE	Bacteria	OTU-BV5denovo80050	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Nocardioidaceae--Nocardioides--OTU_BV5denovo80050	OTU-BV5denovo80050	112	15.957.462.687	134	0	Actinomycetales	OTU-BV5denovo80050	0	Actinobacteria	22	0.79107374	40	FALSE	0	OTU-BV5denovo80050	none	20348	OTU_BV5denovo80050	0.20832197	0
244	0	188.227.684	0.0003655	none	0.53127148	0.17439863	97	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo8204	Bacteria--OTU_BV5denovo8204	OTU-BV5denovo8204	97	18.089.690.722	97	0	none	OTU-BV5denovo8204	0	none	0	0.77943079	0	FALSE	0	OTU-BV5denovo8204	none	41176	OTU_BV5denovo8204	0.23584994	0
321	0.167946607207694	184.864.166	0.00036029	Actinobacteria	0.54093772	0.10149489	124	3	Intrasporangiaceae	Oryzihumus	no	FALSE	Bacteria	OTU-BV5denovo42944	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Intrasporangiaceae--Oryzihumus--leptocrescens--OTU_BV5denovo42944	OTU-BV5denovo42944	123	15.112.096.774	124	0	Actinomycetales	OTU-BV5denovo42944	0	Actinobacteria	1	0.78783959	31	FALSE	0	OTU-BV5denovo42944	leptocrescens	22450	OTU_BV5denovo42944	0.19728586	0
518	0.171631347199002	187.322.122	0.00035588	Alphaproteobacteria	0.53383978	0.45182972	104	3	Caulobacteraceae	none	no	FALSE	Bacteria	OTU-BV5denovo77290	Bacteria--Proteobacteria--Alphaproteobacteria--Caulobacterales--Caulobacteraceae--OTU_BV5denovo77290	OTU-BV5denovo77290	104	18.867.307.692	104	0	Caulobacterales	OTU-BV5denovo77290	0	Proteobacteria	0	0.7816947	28	FALSE	0	OTU-BV5denovo77290	none	36828	OTU_BV5denovo77290	0.24598837	0
626	148.094.130.103.256	184.605.433	0.00034677	Oomycetes	0.54169587	0.0963871	125	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	OTU-Otraddenovo16	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo--Albugo hohenheimia/leimonios--OTU_Otraddenovo16	OTU-Otraddenovo16	123	171.976	125	0	Albuginales	OTU-Otraddenovo16	0	Stramenopiles	2	0.78848642	87	FALSE	0	OTU-Otraddenovo16	Albugo hohenheimia/leimonios	57276	OTU_Otraddenovo16	0.22421904	0
593	0	185.640.362	0.00034564	Actinobacteria	0.53867596	0.18528176	118	3	Micromonosporaceae	none	no	FALSE	Bacteria	OTU-BV5denovo55418	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Micromonosporaceae--OTU_BV5denovo55418	OTU-BV5denovo55418	118	16.663.559.322	118	0	Actinomycetales	OTU-BV5denovo55418	0	Actinobacteria	0	0.78589909	0	FALSE	0	OTU-BV5denovo55418	none	20114	OTU_BV5denovo55418	0.21753994	0
185	0	183.182.406	0.0003424	Alphaproteobacteria	0.54590395	0.16262344	137	3	Rhizobiaceae	Rhizobium	no	FALSE	Bacteria	OTU-BV5denovo13158	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Rhizobiaceae--Rhizobium--OTU_BV5denovo13158	OTU-BV5denovo13158	131	15.532.846.715	137	0	Rhizobiales	OTU-BV5denovo13158	0	Proteobacteria	6	0.79204398	0	FALSE	0	OTU-BV5denovo13158	none	21264	OTU_BV5denovo13158	0.20277868	0
427	0.160269853879639	185.640.362	0.00034107	Alphaproteobacteria	0.53867596	0.07444699	115	3	Rhizobiaceae	Agrobacterium	no	FALSE	Bacteria	OTU-BV5denovo2717	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Rhizobiaceae--Agrobacterium--OTU_BV5denovo2717	OTU-BV5denovo2717	115	17.570.434.783	115	0	Rhizobiales	OTU-BV5denovo2717	0	Proteobacteria	0	0.78589909	33	FALSE	0	OTU-BV5denovo2717	none	55008	OTU_BV5denovo2717	0.23021255	0
240	0.316410592833056	183.570.505	0.00033974	Actinobacteria	0.54474982	0.09596393	137	3	Nocardioidaceae	none	no	FALSE	Bacteria	OTU-BV5denovo299462	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Nocardioidaceae--OTU_BV5denovo299462	OTU-BV5denovo299462	136	14.997.080.292	137	0	Actinomycetales	OTU-BV5denovo299462	0	Actinobacteria	1	0.79107374	45	FALSE	0	OTU-BV5denovo299462	none	24372	OTU_BV5denovo299462	0.19655413	0
217	0	184.993.532	0.00033578	Dothideomycetes	0.54055944	0.26802612	123	3	Pleosporaceae	none	no	FALSE	Fungi	OTU-FITS2denovo148139	Fungi--Ascomycota--Dothideomycetes--Pleosporales--Pleosporaceae--OTU_FITS2denovo148139	OTU-FITS2denovo148139	108	15.509.756.098	123	0	Pleosporales	OTU-FITS2denovo148139	0	Ascomycota	15	0.78751617	0	FALSE	0	OTU-FITS2denovo148139	none	18342	OTU_FITS2denovo148139	0.20247723	0
235	0.159220291202617	184.346.701	0.00033286	Actinobacteria	0.54245614	0.14886811	128	3	Kineosporiaceae	none	no	FALSE	Bacteria	OTU-BV5denovo77538	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Kineosporiaceae--OTU_BV5denovo77538	OTU-BV5denovo77538	128	161.265.625	128	0	Actinomycetales	OTU-BV5denovo77538	0	Actinobacteria	0	0.78913325	29	FALSE	0	OTU-BV5denovo77538	none	20460	OTU_BV5denovo77538	0.21052954	0
207	0.160269853879639	185.769.728	0.0003323	Alphaproteobacteria	0.53830084	0.07514361	114	3	Rhizobiaceae	Agrobacterium	no	FALSE	Bacteria	Agrobacterium	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Rhizobiaceae--Agrobacterium	Agrobacterium	114	17.644.736.842	114	0	Rhizobiales	Agrobacterium	0	Proteobacteria	0	0.78557568	33	FALSE	0	Agrobacterium	none	54690	Agrobacterium	0.23118576	0
578	0.151659824387967	191.849.935	0.00032845	Betaproteobacteria	0.52124073	0.25831202	69	3	Comamonadaceae	Polaromonas	no	FALSE	Bacteria	Polaromonas	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Comamonadaceae--Polaromonas	Polaromonas	69	19.468.115.942	69	0	Burkholderiales	Polaromonas	0	Proteobacteria	0	0.77037516	26	FALSE	0	Polaromonas	none	38650	Polaromonas	0.25382159	0
564	0.151659824387967	191.849.935	0.00032845	Betaproteobacteria	0.52124073	0.25831202	69	3	Comamonadaceae	Polaromonas	no	FALSE	Bacteria	OTU-BV5denovo414635	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Comamonadaceae--Polaromonas--OTU_BV5denovo414635	OTU-BV5denovo414635	69	19.468.115.942	69	0	Burkholderiales	OTU-BV5denovo414635	0	Proteobacteria	0	0.77037516	26	FALSE	0	OTU-BV5denovo414635	none	38650	OTU_BV5denovo414635	0.25382159	0
68	0.231515368706574	18.538.163	0.0003209	Thermoleophilia	0.53942777	0.22759104	120	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo3801	Bacteria--Actinobacteria--Thermoleophilia--Solirubrobacterales--OTU_BV5denovo3801	OTU-BV5denovo3801	108	15.959.166.667	120	0	Solirubrobacterales	OTU-BV5denovo3801	0	Actinobacteria	12	0.78654592	39	FALSE	0	OTU-BV5denovo3801	none	19268	OTU_BV5denovo3801	0.20834421	0
293	0	187.968.952	0.00031454	Alphaproteobacteria	0.53200275	0.25414141	100	3	Sphingomonadaceae	Sphingomonas	no	FALSE	Bacteria	OTU-BV5denovo44733	Bacteria--Proteobacteria--Alphaproteobacteria--Sphingomonadales--Sphingomonadaceae--Sphingomonas--OTU_BV5denovo44733	OTU-BV5denovo44733	100	157.87	100	0	Sphingomonadales	OTU-BV5denovo44733	0	Proteobacteria	0	0.78007762	0	FALSE	0	OTU-BV5denovo44733	none	11064	OTU_BV5denovo44733	0.20609661	0
775	0.0839161272924972	18.835.705	0.00031415	Actinobacteria	0.53090659	0.18062715	97	3	Geodermatophilaceae	none	no	FALSE	Bacteria	OTU-BV5denovo84855	Bacteria--Actinobacteria--Actinobacteria1--Actinomycetales--Geodermatophilaceae--OTU_BV5denovo84855	OTU-BV5denovo84855	97	15.982.474.227	97	0	Actinomycetales	OTU-BV5denovo84855	0	Actinobacteria	0	0.77910737	21	FALSE	0	OTU-BV5denovo84855	none	14492	OTU_BV5denovo84855	0.20864849	0
1161	181.920.577.212.966	200.258.732	0.00031319	Betaproteobacteria	0.49935401	0.56140351	19	3	Oxalobacteraceae	none	no	FALSE	Bacteria	Oxalobacteraceae	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Oxalobacteraceae	Oxalobacteraceae	2	9.873.684.211	19	0	Burkholderiales	Oxalobacteraceae	0	Proteobacteria	17	0.74935317	104	FALSE	0	Oxalobacteraceae	none	19608	Oxalobacteraceae	0.13129899	0
592	0.0816649768027155	184.993.532	0.00031222	none	0.54055944	0.09199295	122	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo485572	Bacteria--OTU_BV5denovo485572	OTU-BV5denovo485572	122	17.813.934.426	122	0	none	OTU-BV5denovo485572	0	none	0	0.78751617	31	FALSE	0	OTU-BV5denovo485572	none	57748	OTU_BV5denovo485572	0.23225469	0
4316	411.062.719.962.169	200.517.464	0.00030539	Gammaproteobacteria	0.49870968	0.59477124	18	3	none	none	no	FALSE	Bacteria	Gammaproteobacteria	Bacteria--Proteobacteria--Gammaproteobacteria	Gammaproteobacteria	2	9.411.111.111	18	0	none	Gammaproteobacteria	0	Proteobacteria	16	0.74870634	159	FALSE	0	Gammaproteobacteria	none	16372	Gammaproteobacteria	0.1253144	0
1103	0.19319011523597	18.538.163	0.00030232	Bacilli	0.53942777	0.08830651	119	3	Streptococcaceae	Streptococcus	no	FALSE	Bacteria	OTU-BV5denovo383594	Bacteria--Firmicutes--Bacilli--Lactobacillales--Streptococcaceae--Streptococcus--OTU_BV5denovo383594	OTU-BV5denovo383594	119	17.812.605.042	119	0	Lactobacillales	OTU-BV5denovo383594	0	Firmicutes	0	0.78654592	43	FALSE	0	OTU-BV5denovo383594	none	56780	OTU_BV5denovo383594	0.23429898	0
263	0.120045013261489	190.297.542	0.00029743	Bacilli	0.52549286	0.43518519	81	3	Bacillaceae	Bacillus	no	FALSE	Bacteria	OTU-BV5denovo138884	Bacteria--Firmicutes--Bacilli--Bacillales--Bacillaceae--Bacillus--OTU_BV5denovo138884	OTU-BV5denovo138884	81	18.843.209.877	81	0	Bacillales	OTU-BV5denovo138884	0	Firmicutes	0	0.77425614	22	FALSE	0	OTU-BV5denovo138884	none	20852	OTU_BV5denovo138884	0.24567418	0
362	158.026.234.094.961	185.510.996	0.00029583	Oomycetes	0.5390516	0.11067652	118	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	OTU-Otraddenovo202	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo--OTU_Otraddenovo202	OTU-Otraddenovo202	115	17.652.542.373	118	0	Albuginales	OTU-Otraddenovo202	0	Stramenopiles	3	0.78622251	86	FALSE	0	OTU-Otraddenovo202	none	55072	OTU_Otraddenovo202	0.23015049	0
991	551.142.456.010.791	185.510.996	0.00029539	Oomycetes	0.5390516	0.07931034	116	3	none	none	no	FALSE	Chromalveolata	Albuginales	Chromalveolata--Stramenopiles--Oomycetes--Albuginales	Albuginales	116	1.770.862.069	116	0	Albuginales	Albuginales	0	Stramenopiles	0	0.78622251	111	FALSE	0	Albuginales	none	55196	Albuginales	0.23202422	0
728	551.142.456.010.791	185.510.996	0.00029539	Oomycetes	0.5390516	0.07931034	116	3	Albuginaceae	none	no	FALSE	Chromalveolata	Albuginaceae	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae	Albuginaceae	116	1.770.862.069	116	0	Albuginales	Albuginaceae	0	Stramenopiles	0	0.78622251	111	FALSE	0	Albuginaceae	none	55196	Albuginaceae	0.23202422	0
490	551.142.456.010.791	185.510.996	0.00029539	Oomycetes	0.5390516	0.07931034	116	3	Albuginaceae	Albugo	no	FALSE	Chromalveolata	Albugo	Chromalveolata--Stramenopiles--Oomycetes--Albuginales--Albuginaceae--Albugo	Albugo	116	1.770.862.069	116	0	Albuginales	Albugo	0	Stramenopiles	0	0.78622251	111	FALSE	0	Albugo	none	55196	Albugo	0.23202422	0
286	0.203741171076788	185.899.094	0.0002888	Alphaproteobacteria	0.53792624	0.217991	116	3	Phyllobacteriaceae	none	no	FALSE	Bacteria	OTU-BV5denovo11932	Bacteria--Proteobacteria--Alphaproteobacteria--Rhizobiales--Phyllobacteriaceae--OTU_BV5denovo11932	OTU-BV5denovo11932	108	16.012.068.966	116	0	Rhizobiales	OTU-BV5denovo11932	0	Proteobacteria	8	0.78525226	36	FALSE	0	OTU-BV5denovo11932	none	11722	OTU_BV5denovo11932	0.20903484	0
600	0.491598320966625	186.157.827	0.00027777	Tremellomycetes	0.5371786	0.09781922	113	3	unidentifiedcross269	unidentified1	no	FALSE	Fungi	unidentified2	Fungi--Basidiomycota--Tremellomycetes--unidentified--unidentifiedcross269--unidentified1--unidentified2	unidentified2	113	17.747.787.611	113	0	unidentified	unidentified2	0	Basidiomycota	0	0.78460543	41	FALSE	0	unidentified2	unidentified2	54262	unidentified2	0.23139228	0
419	0.491598320966625	186.157.827	0.00027777	Tremellomycetes	0.5371786	0.09781922	113	3	unidentified	unidentified	no	FALSE	Fungi	OTU-FITS2denovo218	Fungi--Basidiomycota--Tremellomycetes--unidentified--unidentifiedcross269--unidentified1--unidentified2--Tremellomycetes sp--OTU_FITS2denovo218	OTU-FITS2denovo218	113	17.747.787.611	113	0	unidentified	OTU-FITS2denovo218	0	Basidiomycota	0	0.78460543	41	FALSE	0	OTU-FITS2denovo218	Tremellomycetes sp	54262	OTU_FITS2denovo218	0.23139228	0
373	0.491598320966625	186.157.827	0.00027777	Tremellomycetes	0.5371786	0.09781922	113	3	unidentifiedcross269	unidentified1	no	FALSE	Fungi	Tremellomycetes sp	Fungi--Basidiomycota--Tremellomycetes--unidentified--unidentifiedcross269--unidentified1--unidentified2--Tremellomycetes sp	Tremellomycetes sp	113	17.747.787.611	113	0	unidentified	Tremellomycetes sp	0	Basidiomycota	0	0.78460543	41	FALSE	0	Tremellomycetes sp	unidentified2	54262	Tremellomycetes sp	0.23139228	0
456	0.0974682351840636	190.815.006	0.00027745	Sphingobacteriia	0.5240678	0.16790123	81	3	none	none	no	FALSE	Bacteria	OTU-BV5denovo155818	Bacteria--Bacteroidetes--Sphingobacteriia--Sphingobacteriales--OTU_BV5denovo155818	OTU-BV5denovo155818	81	15.295.061.728	81	0	Sphingobacteriales	OTU-BV5denovo155818	0	Bacteroidetes	0	0.77296248	22	FALSE	0	OTU-BV5denovo155818	none	8712	OTU_BV5denovo155818	0.20045952	0
1262	781.806.438.571.282	185.899.094	0.00027729	none	0.53792624	0.08786346	113	3	none	none	no	FALSE	Chromalveolata	Stramenopiles	Chromalveolata--Stramenopiles	Stramenopiles	113	18.034.513.274	113	0	none	Stramenopiles	0	Stramenopiles	0	0.78525226	140	FALSE	0	Stramenopiles	none	55044	Stramenopiles	0.23629362	0
387	781.806.438.571.282	185.899.094	0.00027729	Oomycetes	0.53792624	0.08786346	113	3	none	none	no	FALSE	Chromalveolata	Oomycetes	Chromalveolata--Stramenopiles--Oomycetes	Oomycetes	113	18.034.513.274	113	0	none	Oomycetes	0	Stramenopiles	0	0.78525226	140	FALSE	0	Oomycetes	none	55044	Oomycetes	0.23629362	0
101	781.806.438.571.282	185.899.094	0.00027729	none	0.53792624	0.08786346	113	3	none	none	no	FALSE	Chromalveolata	Chromalveolata	Chromalveolata	Chromalveolata	113	18.034.513.274	113	0	none	Chromalveolata	0	none	0	0.78525226	140	FALSE	0	Chromalveolata	none	55044	Chromalveolata	0.23629362	0
597	0.0929371625155858	191.461.837	0.00027675	Acidimicrobiia	0.5222973	0.25212884	74	3	C111	none	no	FALSE	Bacteria	OTU-BV5denovo3373	Bacteria--Actinobacteria--Acidimicrobiia--Acidimicrobiales--C111--OTU_BV5denovo3373	OTU-BV5denovo3373	74	15.641.891.892	74	0	Acidimicrobiales	OTU-BV5denovo3373	0	Actinobacteria	0	0.77134541	25	FALSE	0	OTU-BV5denovo3373	none	4992	OTU_BV5denovo3373	0.20446918	0
724	0.263844243493013	190.815.006	0.00027024	Betaproteobacteria	0.5240678	0.16916417	78	3	Comamonadaceae	none	no	FALSE	Bacteria	OTU-BV5denovo94446	Bacteria--Proteobacteria--Betaproteobacteria--Burkholderiales--Comamonadaceae--OTU_BV5denovo94446	OTU-BV5denovo94446	78	18.188.461.538	78	0	Burkholderiales	OTU-BV5denovo94446	0	Proteobacteria	0	0.77296248	40	FALSE	0	OTU-BV5denovo94446	none	19882	OTU_BV5denovo94446	0.23744728	0
