X.SampleID	Year	Plate	Country	Site	Biome	Soil_type	Compartment	Infection	Description	Barcode	Run	Latitude	Longitude	Altitude	Annual_Temp	Min_Temp_Ave	Min_Temp_Abs	Max_Temp_Ave	Max_Temp_Abs	Annual_Rain	Min_Rain_Abs	Max_Rain_Abs	Rare_taxa_status	Chlorophyta_rare_taxa_status	Conosa_rare_taxa_status	Ochrophyta_rare_taxa_status	Cercozoa_rare_taxa_status	Ciliophora_rare_taxa_status	Lobosa_rare_taxa_status	Metazoa_rare_taxa_status	Discoba_rare_taxa_status	Discoba_taxa_status	Chlorophyta_taxa_status	Ochrophyta_taxa_status	Bracteacoccus_taxa_status	Apicomplexa_taxa_status	Lobosa_taxa_status	Conosa_taxa_status	Metazoa_taxa_status	Ciliophora_taxa_status	Cercozoa_taxa_status	Lecanorales_taxa_status	Helotiales_taxa_status
Q018	2015	P2	Germany	WH	Urban	Rocky	Endo	Uninfected	A042	A.BacV3.18	A	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q019	2015	P2	Germany	PFN	Agricultural	Humic	Epi	Uninfected	A043	A.BacV3.19	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q020	2015	P2	Germany	PFN	Agricultural	Humic	Epi	Uninfected	A044	A.BacV3.20	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q021	2015	P2	Germany	PFN	Agricultural	Humic	Epi	Uninfected	A045	A.BacV3.21	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q022	2015	P2	Germany	PFN	Agricultural	Humic	Endo	Uninfected	A046	A.BacV3.22	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q023	2015	P2	Germany	PFN	Agricultural	Humic	Endo	Uninfected	A047	A.BacV3.23	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_negative	NA	NA
Q024	2015	P2	Germany	PFN	Agricultural	Humic	Endo	Uninfected	A048	A.BacV3.24	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_positive	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_positive	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q001	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Uninfected	A049	A.Otrad.1	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q002	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Uninfected	A050	A.Otrad.2	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q003	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Uninfected	A051	A.Otrad.3	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q004	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Uninfected	A052	A.Otrad.4	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q005	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Uninfected	A053	A.Otrad.5	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q006	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Uninfected	A054	A.Otrad.6	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q007	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Infected	A055	A.Otrad.7	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q008	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Infected	A056	A.Otrad.8	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q009	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Infected	A057	A.Otrad.9	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Q010	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Infected	A058	A.Otrad.10	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_negative	NA	NA
Q011	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Infected	A059	A.Otrad.11	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_positive	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_positive	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q012	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Infected	A060	A.Otrad.12	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q013	2015	P2	Germany	WH	Urban	Rocky	Epi	Infected	A061	A.Otrad.13	A	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q014	2015	P2	Germany	WH	Urban	Rocky	Epi	Infected	A062	A.Otrad.14	A	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q015	2015	P2	Germany	WH	Urban	Rocky	Epi	Infected	A063	A.Otrad.15	A	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_positive	Helotiales_positive
Q016	2015	P2	Germany	WH	Urban	Rocky	Endo	Uninfected	A064	A.Otrad.16	A	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q017	2015	P2	Germany	WH	Urban	Rocky	Endo	Uninfected	A065	A.Otrad.17	A	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q018	2015	P2	Germany	WH	Urban	Rocky	Endo	Uninfected	A066	A.Otrad.18	A	48.51	8.94	387	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q019	2015	P2	Germany	PFN	Agricultural	Humic	Epi	Uninfected	A067	A.Otrad.19	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q020	2015	P2	Germany	PFN	Agricultural	Humic	Epi	Uninfected	A068	A.Otrad.20	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q021	2015	P2	Germany	PFN	Agricultural	Humic	Epi	Uninfected	A069	A.Otrad.21	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q022	2015	P2	Germany	PFN	Agricultural	Humic	Endo	Uninfected	A070	A.Otrad.22	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q023	2015	P2	Germany	PFN	Agricultural	Humic	Endo	Uninfected	A071	A.Otrad.23	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_negative	NA	NA
Q024	2015	P2	Germany	PFN	Agricultural	Humic	Endo	Uninfected	A072	A.Otrad.24	A	48.56	9.11	455	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_positive	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_positive	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_positive	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q001	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Uninfected	A073	A.Ftrad.1	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q002	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Uninfected	A074	A.Ftrad.2	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q003	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Uninfected	A075	A.Ftrad.3	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q004	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Uninfected	A076	A.Ftrad.4	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q005	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Uninfected	A077	A.Ftrad.5	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
Q006	2015	P1	Germany	JUG	Suburban	Rocky	Endo	Uninfected	A078	A.Ftrad.6	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_positive	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	Lecanorales_negative	Helotiales_positive
Q007	2015	P1	Germany	JUG	Suburban	Rocky	Epi	Infected	A079	A.Ftrad.7	A	48.56	9.13	431	9.21	4.83	-25.6	13.68	37.7	703.88	0.4	199.9	general_rare_taxa_negative	Chlorophyta_rare_taxa_negative	Conosa_rare_taxa_negative	Ochrophyta_rare_taxa_negative	Cercozoa_rare_taxa_negative	Ciliophora_rare_taxa_negative	Lobosa_rare_taxa_negative	Metazoa_rare_taxa_negative	Discoba_rare_taxa_negative	Discoba_negative	Chlorophyta_negative	Ochrophyta_negative	Bracteacoccus_negative	Apicomplexa_negative	Lobosa_negative	Conosa_negative	Metazoa_positive	Ciliophora_negative	Cercozoa_negative	NA	NA
